YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2012,609,1229,304,Long Beach St.,12,64,Long Beach,California,Long Beach California ,Pacific,3,TRUE,33.7700504,-118.1937395,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Pacific Pacific,West,-4.4846458,0,0,1360.692022,845.4948241
2012,608,1228,303,Louisville,4,4,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,-36.9199296,3,-3,3131.21752,1945.648363
2012,607,1227,321,Davidson,13,64,Davidson,North Carolina,Davidson North Carolina ,Eastern,6,TRUE,35.4993031,-80.8486846,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,-41.8297007,3,-3,3661.317167,2275.037013
2012,606,1226,294,Murray St.,6,32,Murray,Kentucky,Murray Kentucky ,Central,5,TRUE,36.6103334,-88.314761,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Central Eastern,East,2.5563053,1,1,290.3179624,180.3952184
2012,605,1225,324,Colorado St.,11,64,Fort Collins,Colorado,Fort Collins Colorado ,Mountain,4,TRUE,40.5852602,-105.084423,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Mountain Eastern,East,19.3259673,2,2,1676.754757,1041.887103
2012,604,1224,301,Marquette,3,16,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Central Eastern,East,2.1480179,1,1,562.1584972,349.3090956
2012,603,1223,328,BYU,14,64,Provo,Utah,Provo Utah ,Mountain,4,TRUE,40.2338438,-111.6585337,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Mountain Eastern,East,25.900078,2,2,2233.302281,1387.709701
2012,602,1222,318,Florida,7,8,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-13.6096772,1,-1,1780.228307,1106.182586
2012,601,1221,269,Virginia,10,64,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-17.4578253,1,-1,1534.390345,953.4259582
2012,600,1220,296,Missouri,2,64,Columbia,Missouri,Columbia Missouri ,Central,5,TRUE,38.9517053,-92.3340724,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-3.600431,0,0,399.2479209,248.0811566
2012,599,1219,291,Norfolk St.,15,32,Norfolk,Virginia,Norfolk Virginia ,Eastern,6,TRUE,36.8507689,-76.2858726,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-19.6486308,1,-1,1761.564431,1094.585391
2012,598,1218,277,Syracuse,1,8,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,-3.848462,0,0,431.1999666,267.9352373
2012,597,1217,274,UNC Asheville,16,64,Asheville,North Carolina,Asheville North Carolina ,Eastern,6,TRUE,35.5950581,-82.5514869,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,2.5556005,0,0,583.3861781,362.499365
2012,596,1216,309,Kansas St.,8,32,Manhattan,Kansas,Manhattan Kansas ,Central,5,TRUE,39.1836082,-96.5716694,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,16.575783,1,1,1420.578451,882.7065255
2012,595,1215,279,Southern Miss,9,64,Hattiesburg,Mississippi,Hattiesburg Mississippi ,Central,5,TRUE,31.3271189,-89.2903392,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,9.2944528,1,1,1312.912878,815.8062405
2012,594,1214,272,Vanderbilt,5,32,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Central Mountain,West,-19.8688204,1,-1,1796.726183,1116.43389
2012,593,1213,314,Harvard,12,64,Cambridge,Massachusetts,Cambridge Massachusetts ,Eastern,6,TRUE,42.3736158,-71.1097335,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Eastern Mountain,West,-35.5406885,2,-2,3162.669104,1965.191472
2012,592,1212,265,Wisconsin,4,16,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Central Mountain,West,-17.2496719,1,-1,1728.742078,1074.190526
2012,591,1211,295,Montana,13,64,Missoula,Montana,Missoula Montana ,Mountain,4,TRUE,46.8721284,-113.9940314,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Mountain Mountain,East,7.3436094,0,0,1446.880658,899.0499594
2012,590,1210,326,Cincinnati,6,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-2.269582,1,-1,383.1736865,238.0930904
2012,589,1209,275,Texas,11,64,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Central Central,East,10.9614592,0,0,1211.003018,752.4823893
2012,588,1208,317,Florida St.,3,32,Tallahassee,Florida,Tallahassee Florida ,Eastern,6,TRUE,30.4382559,-84.2807329,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-2.5008687,1,-1,677.5532079,421.0120446
2012,587,1207,278,St. Bonaventure,14,64,St. Bonaventure,New York,St. Bonaventure New York ,Eastern,6,TRUE,42.0803426,-78.4750213,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-8.3065803,1,-1,971.9792545,603.9599082
2012,586,1206,315,Gonzaga,7,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Pacific Eastern,East,37.4301602,3,3,3064.573443,1904.237654
2012,585,1205,268,West Virginia,10,64,Morgantown,West Virginia,Morgantown West Virginia ,Eastern,6,TRUE,39.629526,-79.9558968,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,-0.0399896,0,0,90.2542286,56.08137763
2012,584,1204,286,Ohio St.,2,4,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,3.0029078,0,0,260.5326367,161.8874751
2012,583,1203,302,Loyola MD,15,64,Baltimore,Maryland,Baltimore Maryland ,Eastern,6,TRUE,39.2903848,-76.6121893,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,-3.3836971,0,0,315.8167496,196.2394302
2012,582,1202,290,North Carolina,1,8,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-0.7361309,0,0,68.5588272,42.60048019
2012,581,1201,270,Vermont,16,64,Burlington,Vermont,Burlington Vermont ,Eastern,6,TRUE,44.4758825,-73.212072,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-6.5799034,0,0,1087.566769,675.78266
2012,580,1200,322,Creighton,8,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,16.142528,1,1,1512.471369,939.8061376
2012,579,1199,331,Alabama,9,64,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,7.7771981,1,1,779.1223947,484.1242113
2012,578,1198,276,Temple,5,64,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-11.6163801,1,-1,1099.81044,683.3905244
2012,577,1197,280,South Florida,12,32,Tampa,Florida,Tampa Florida ,Eastern,6,TRUE,27.950575,-82.4571776,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-4.324424,1,-1,999.6354832,621.144692
2012,576,1196,299,Michigan,4,64,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-3.0385638,1,-1,728.7873851,452.8474864
2012,575,1195,287,Ohio,13,16,Athens,Ohio,Athens Ohio ,Eastern,6,TRUE,39.3292396,-82.1012554,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-4.6803462,1,-1,541.4547627,336.4443914
2012,574,1194,282,San Diego St.,6,64,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Pacific Eastern,East,34.1622896,3,3,3143.284738,1953.146585
2012,573,1193,289,North Carolina St.,11,16,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-4.3606155,0,0,602.0763807,374.1129185
2012,572,1192,316,Georgetown,3,32,Georgetown,Kentucky,Georgetown Kentucky,Eastern,6,TRUE,,,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-82.9987942,0,0,525.1506281,326.3134719
2012,571,1191,329,Belmont,14,64,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Central Eastern,East,3.7828074,1,1,536.611094,333.4346752
2012,570,1190,283,Saint Mary's,7,64,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Pacific Central,East,26.1951837,2,2,2269.167177,1409.995114
2012,569,1189,285,Purdue,10,32,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-9.0264379,1,-1,764.5614188,475.0764403
2012,568,1188,310,Kansas,2,2,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-0.6992533,0,0,260.9284159,162.1334009
2012,567,1187,320,Detroit,15,64,Detroit,Michigan,Detroit Michigan ,Eastern,6,TRUE,42.331427,-83.0457538,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-12.8887496,1,-1,1074.103317,667.4168587
2012,566,610,308,Kentucky,1,1,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Eastern Eastern,West,-1.2547393,0,0,112.2281569,69.73534368
2012,565,609,311,Iowa St.,8,32,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Central Eastern,East,7.8734574,1,1,789.6890331,490.690016
2012,564,608,271,VCU,12,32,Richmond,Virginia,Richmond Virginia ,Eastern,6,TRUE,37.5407246,-77.4360481,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,-45.2423372,3,-3,3815.900379,2371.090568
2012,563,607,313,Indiana,4,16,Bloomington,Indiana,Bloomington Indiana ,Eastern,6,TRUE,39.165325,-86.5263857,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,-36.1519996,3,-3,3026.711273,1880.711192
2012,562,606,325,Colorado,11,32,Boulder,Colorado,Boulder Colorado ,Mountain,4,TRUE,40.0149856,-105.2705456,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Mountain Mountain,West,-1.3798764,0,0,561.567831,348.9420727
2012,561,605,330,Baylor,3,8,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Central Mountain,West,-9.5037525,1,-1,966.0437495,600.2717564
2012,560,604,264,Xavier,10,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,East,4.7200442,0,0,535.1384978,332.5196464
2012,559,603,306,Lehigh,15,32,Bethlehem,Pennsylvania,Bethlehem Pennsylvania ,Eastern,6,TRUE,40.6259316,-75.3704579,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-4.4215175,0,0,636.2041567,395.3189353
2012,558,602,298,Michigan St.,1,16,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,East,1.4850712,0,0,332.6030395,206.6699472
2012,557,601,284,Saint Louis,9,32,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Central Eastern,East,7.20061,1,1,636.9552363,395.7856346
2012,556,600,293,New Mexico,5,32,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Mountain Pacific,West,-16.0279633,1,-1,1780.906652,1106.60409
2012,555,599,303,Louisville,4,4,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Portland,Oregon,Portland Oregon ,Pacific,3,TRUE,45.515232,-122.6783853,Eastern Pacific,West,-36.9199296,3,-3,3131.21752,1945.648363
2012,554,598,294,Murray St.,6,32,Murray,Kentucky,Murray Kentucky ,Central,5,TRUE,36.6103334,-88.314761,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Central Eastern,East,2.5563053,1,1,290.3179624,180.3952184
2012,553,597,301,Marquette,3,16,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Central Eastern,East,2.1480179,1,1,562.1584972,349.3090956
2012,552,596,318,Florida,7,8,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-13.6096772,1,-1,1780.228307,1106.182586
2012,551,595,291,Norfolk St.,15,32,Norfolk,Virginia,Norfolk Virginia ,Eastern,6,TRUE,36.8507689,-76.2858726,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-19.6486308,1,-1,1761.564431,1094.585391
2012,550,594,277,Syracuse,1,8,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,-3.848462,0,0,431.1999666,267.9352373
2012,549,593,309,Kansas St.,8,32,Manhattan,Kansas,Manhattan Kansas ,Central,5,TRUE,39.1836082,-96.5716694,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,16.575783,1,1,1420.578451,882.7065255
2012,548,592,272,Vanderbilt,5,32,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Central Mountain,West,-19.8688204,1,-1,1796.726183,1116.43389
2012,547,591,265,Wisconsin,4,16,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Central Mountain,West,-17.2496719,1,-1,1728.742078,1074.190526
2012,546,590,326,Cincinnati,6,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-2.269582,1,-1,383.1736865,238.0930904
2012,545,589,317,Florida St.,3,32,Tallahassee,Florida,Tallahassee Florida ,Eastern,6,TRUE,30.4382559,-84.2807329,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-2.5008687,1,-1,677.5532079,421.0120446
2012,544,588,315,Gonzaga,7,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Pacific Eastern,East,37.4301602,3,3,3064.573443,1904.237654
2012,543,587,286,Ohio St.,2,4,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,3.0029078,0,0,260.5326367,161.8874751
2012,542,586,290,North Carolina,1,8,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Eastern Eastern,West,-0.7361309,0,0,68.5588272,42.60048019
2012,541,585,322,Creighton,8,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Greensboro,North Carolina,Greensboro North Carolina ,Eastern,6,TRUE,36.0726354,-79.7919754,Central Eastern,East,16.142528,1,1,1512.471369,939.8061376
2012,540,584,280,South Florida,12,32,Tampa,Florida,Tampa Florida ,Eastern,6,TRUE,27.950575,-82.4571776,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-4.324424,1,-1,999.6354832,621.144692
2012,539,583,287,Ohio,13,16,Athens,Ohio,Athens Ohio ,Eastern,6,TRUE,39.3292396,-82.1012554,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Eastern Central,West,-4.6803462,1,-1,541.4547627,336.4443914
2012,538,582,289,North Carolina St.,11,16,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-4.3606155,0,0,602.0763807,374.1129185
2012,537,581,316,Georgetown,3,32,Georgetown,Kentucky,Georgetown Kentucky,Eastern,6,TRUE,,,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Eastern Eastern,West,-82.9987942,0,0,525.1506281,326.3134719
2012,536,580,285,Purdue,10,32,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,-9.0264379,1,-1,764.5614188,475.0764403
2012,535,579,310,Kansas,2,2,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-0.6992533,0,0,260.9284159,162.1334009
2012,534,290,308,Kentucky,1,1,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,0.1160319,0,0,477.343813,296.6076942
2012,533,289,313,Indiana,4,16,Bloomington,Indiana,Bloomington Indiana ,Eastern,6,TRUE,39.165325,-86.5263857,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,2.1387012,0,0,631.8791491,392.6315002
2012,532,288,330,Baylor,3,8,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Central Eastern,East,12.758985,1,1,1218.472135,757.1234834
2012,531,287,264,Xavier,10,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,0.1243351,0,0,595.481571,370.0150937
2012,530,286,298,Michigan St.,1,16,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Phoenix,Arizona,Phoenix Arizona ,Mountain,4,TRUE,33.4483771,-112.0740373,Eastern Mountain,West,-27.5901719,2,-2,2610.8728,1622.321145
2012,529,285,303,Louisville,4,4,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Phoenix,Arizona,Phoenix Arizona ,Mountain,4,TRUE,33.4483771,-112.0740373,Eastern Mountain,West,-26.3155816,2,-2,2422.39211,1505.204673
2012,528,284,301,Marquette,3,16,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Phoenix,Arizona,Phoenix Arizona ,Mountain,4,TRUE,33.4483771,-112.0740373,Central Mountain,West,-24.1675637,1,-1,2352.952028,1462.056607
2012,527,283,318,Florida,7,8,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Phoenix,Arizona,Phoenix Arizona ,Mountain,4,TRUE,33.4483771,-112.0740373,Eastern Mountain,West,-29.7492111,2,-2,2840.596262,1765.064686
2012,526,282,277,Syracuse,1,8,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,5.0885443,0,0,422.7113467,262.6606535
2012,525,281,265,Wisconsin,4,16,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Central Eastern,East,18.34187,1,1,1497.586649,930.5572017
2012,524,280,326,Cincinnati,6,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,13.4531395,0,0,1188.488298,738.4923909
2012,523,279,286,Ohio St.,2,4,Columbus,Ohio,Columbus Ohio ,Eastern,6,TRUE,39.9611755,-82.9987942,Boston,Massachusetts,Boston Massachusetts ,Eastern,6,TRUE,42.3600825,-71.0588801,Eastern Eastern,East,11.9399141,0,0,1033.539457,642.2116445
2012,522,278,290,North Carolina,1,8,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Eastern Central,West,-11.1435597,1,-1,1030.420465,640.2735927
2012,521,277,287,Ohio,13,16,Athens,Ohio,Athens Ohio ,Eastern,6,TRUE,39.3292396,-82.1012554,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Eastern Central,West,-8.0981488,1,-1,704.1144395,437.5164288
2012,520,276,289,North Carolina St.,11,16,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Eastern Central,West,-11.5612255,1,-1,1070.884836,665.4169871
2012,519,275,310,Kansas,2,2,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,5.0358459,0,0,438.0251347,272.1762002
2012,518,130,308,Kentucky,1,1,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,0.1160319,0,0,477.343813,296.6076942
2012,517,129,330,Baylor,3,8,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Central Eastern,East,12.758985,1,1,1218.472135,757.1234834
2012,516,128,303,Louisville,4,4,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Phoenix,Arizona,Phoenix Arizona ,Mountain,4,TRUE,33.4483771,-112.0740373,Eastern Mountain,West,-26.3155816,2,-2,2422.39211,1505.204673
